T,mut_pct,evasion_type,threshold,fpr,tpr
100,20,evasion_dilute,inf,0.0,0.0
100,20,evasion_dilute,33.41793663708829,0.0,0.001
100,20,evasion_dilute,29.838631997765024,0.0,0.003
100,20,evasion_dilute,29.241088107602028,0.0,0.006
100,20,evasion_dilute,28.643974142806876,0.0,0.01
100,20,evasion_dilute,28.047691990337874,0.0,0.012
100,20,evasion_dilute,27.45099673797421,0.0,0.013
100,20,evasion_dilute,26.853871964321762,0.0,0.016
100,20,evasion_dilute,26.2572748686953,0.0,0.022
100,20,evasion_dilute,25.661543506395397,0.0,0.025
100,20,evasion_dilute,25.06398920428479,0.0,0.031
100,20,evasion_dilute,24.467245621007503,0.0,0.035
100,20,evasion_dilute,23.869666231504993,0.0,0.039
100,20,evasion_dilute,23.27327279097343,0.0,0.048
100,20,evasion_dilute,22.67778070526608,0.0,0.055
100,20,evasion_dilute,22.079876673709276,0.0,0.063
100,20,evasion_dilute,21.482804102050025,0.0,0.076
100,20,evasion_dilute,20.886056647693163,0.0,0.083
100,20,evasion_dilute,20.289882634888183,0.0,0.092
100,20,evasion_dilute,19.692503962086786,0.0,0.102
100,20,evasion_dilute,19.096367483915763,0.0,0.122
100,20,evasion_dilute,18.500312917381596,0.0,0.133
100,20,evasion_dilute,17.903089986991944,0.0,0.145
100,20,evasion_dilute,17.306273051076353,0.0,0.165
100,20,evasion_dilute,16.70996538863748,0.0,0.205
100,20,evasion_dilute,16.112382699664263,0.0,0.227
100,20,evasion_dilute,15.515700160653214,0.0,0.243
100,20,evasion_dilute,14.920818753952375,0.0,0.267
100,20,evasion_dilute,14.322393047279506,0.0,0.295
100,20,evasion_dilute,13.72584215073632,0.0,0.33
100,20,evasion_dilute,13.129011186239424,0.0,0.356
100,20,evasion_dilute,12.531652669587842,0.0,0.381
100,20,evasion_dilute,11.935542010773082,0.0,0.412
100,20,evasion_dilute,11.339134521996131,0.0,0.448
100,20,evasion_dilute,10.742321425130816,0.0,0.488
100,20,evasion_dilute,10.145086977692145,0.0,0.516
100,20,evasion_dilute,9.54821356447571,0.0,0.549
100,20,evasion_dilute,8.950781977329818,0.0,0.586
100,20,evasion_dilute,8.354577730650908,0.0,0.614
100,20,evasion_dilute,7.756961951313706,0.0,0.652
100,20,evasion_dilute,7.161150909262744,0.002,0.691
100,20,evasion_dilute,6.565431095965801,0.002,0.721
100,20,evasion_dilute,5.966576244513051,0.002,0.752
100,20,evasion_dilute,5.371611069949688,0.002,0.776
100,20,evasion_dilute,4.774690718274138,0.004,0.806
100,20,evasion_dilute,4.1778319206319825,0.008,0.836
100,20,evasion_dilute,3.5816987086802543,0.016,0.86
100,20,evasion_dilute,3.0,0.055,0.887
100,20,evasion_dilute,2.3979400086720375,0.189,0.927
100,20,evasion_dilute,1.7958800173440752,0.501,0.961
100,20,evasion_dilute,1.193820026016113,0.87,0.995
100,20,evasion_dilute,0.6020599913279624,0.999,1.0
100,20,evasion_dilute,-0.0,1.0,1.0
100,20,evasion_dilute,-inf,1.0,1.0
100,5,evasion_pure,inf,0.0,0.0
100,5,evasion_pure,52.51427857351842,0.0,0.054
100,5,evasion_pure,51.91721462968355,0.0,0.059
100,5,evasion_pure,51.32057210338788,0.0,0.072
100,5,evasion_pure,50.723538195826755,0.0,0.076
100,5,evasion_pure,50.127261172527334,0.0,0.348
100,5,evasion_pure,49.53017798402184,0.0,0.37
100,5,evasion_pure,48.935542010773084,0.0,0.386
100,5,evasion_pure,48.337242168318426,0.0,0.408
100,5,evasion_pure,47.73992861201493,0.0,0.741
100,5,evasion_pure,47.14327110961712,0.0,0.761
100,5,evasion_pure,46.54668165995296,0.0,0.785
100,5,evasion_pure,45.95078197732982,0.0,0.811
100,5,evasion_pure,45.35359627377693,0.0,0.936
100,5,evasion_pure,44.756961951313706,0.0,0.938
100,5,evasion_pure,44.15989390554324,0.0,0.945
100,5,evasion_pure,43.56383735295925,0.0,0.953
100,5,evasion_pure,42.96657624451305,0.0,0.992
100,5,evasion_pure,41.772113295386326,0.0,0.995
100,5,evasion_pure,41.17587416608345,0.0,0.997
100,5,evasion_pure,40.580044251510245,0.0,1.0
100,5,evasion_pure,7.161150909262744,0.002,1.0
100,5,evasion_pure,4.774690718274138,0.004,1.0
100,5,evasion_pure,4.1778319206319825,0.008,1.0
100,5,evasion_pure,3.5816987086802543,0.016,1.0
100,5,evasion_pure,3.0,0.055,1.0
100,5,evasion_pure,2.3979400086720375,0.189,1.0
100,5,evasion_pure,1.7958800173440752,0.501,1.0
100,5,evasion_pure,1.193820026016113,0.87,1.0
100,5,evasion_pure,0.6020599913279624,0.999,1.0
100,5,evasion_pure,-0.0,1.0,1.0
100,5,evasion_pure,-inf,1.0,1.0
100,5,evasion_dilute,inf,0.0,0.0
100,5,evasion_dilute,52.51427857351842,0.0,0.002
100,5,evasion_dilute,51.32057210338788,0.0,0.003
100,5,evasion_dilute,50.723538195826755,0.0,0.004
100,5,evasion_dilute,50.127261172527334,0.0,0.046
100,5,evasion_dilute,49.53017798402184,0.0,0.047
100,5,evasion_dilute,48.935542010773084,0.0,0.052
100,5,evasion_dilute,48.337242168318426,0.0,0.055
100,5,evasion_dilute,47.73992861201493,0.0,0.116
100,5,evasion_dilute,47.14327110961712,0.0,0.127
100,5,evasion_dilute,46.54668165995296,0.0,0.132
100,5,evasion_dilute,45.95078197732982,0.0,0.141
100,5,evasion_dilute,45.35359627377693,0.0,0.257
100,5,evasion_dilute,44.756961951313706,0.0,0.273
100,5,evasion_dilute,44.15989390554324,0.0,0.279
100,5,evasion_dilute,43.56383735295925,0.0,0.294
100,5,evasion_dilute,42.96657624451305,0.0,0.433
100,5,evasion_dilute,42.36957212497498,0.0,0.448
100,5,evasion_dilute,41.772113295386326,0.0,0.464
100,5,evasion_dilute,41.17587416608345,0.0,0.479
100,5,evasion_dilute,40.580044251510245,0.0,0.63
100,5,evasion_dilute,39.98296666070122,0.0,0.647
100,5,evasion_dilute,39.38615817812393,0.0,0.669
100,5,evasion_dilute,38.78781239559604,0.0,0.683
100,5,evasion_dilute,38.192464971931145,0.0,0.768
100,5,evasion_dilute,37.59516628338006,0.0,0.775
100,5,evasion_dilute,37.0,0.0,0.792
100,5,evasion_dilute,36.40230481407449,0.0,0.81
100,5,evasion_dilute,35.80410034759077,0.0,0.872
100,5,evasion_dilute,35.20830935097988,0.0,0.881
100,5,evasion_dilute,34.612610173661274,0.0,0.891
100,5,evasion_dilute,34.015022873584506,0.0,0.902
100,5,evasion_dilute,33.41793663708829,0.0,0.942
100,5,evasion_dilute,32.82102305270683,0.0,0.944
100,5,evasion_dilute,32.224753740259764,0.0,0.949
100,5,evasion_dilute,31.628932137728263,0.0,0.953
100,5,evasion_dilute,31.031517051446066,0.0,0.975
100,5,evasion_dilute,30.434152181326482,0.0,0.978
100,5,evasion_dilute,29.838631997765024,0.0,0.98
100,5,evasion_dilute,29.241088107602028,0.0,0.981
100,5,evasion_dilute,28.643974142806876,0.0,0.989
100,5,evasion_dilute,28.047691990337874,0.0,0.99
100,5,evasion_dilute,27.45099673797421,0.0,0.991
100,5,evasion_dilute,26.2572748686953,0.0,0.997
100,5,evasion_dilute,25.661543506395397,0.0,0.999
